step,value
1,0.7320601344108582
2,0.6517333388328552
3,0.692864716053009
4,0.5429952144622803
5,0.6953936815261841
6,0.6508997678756714
7,0.7236042022705078
8,0.6270773410797119
9,0.5322632193565369
10,0.49719613790512085
11,0.6545860171318054
12,0.5995853543281555
13,0.4775584638118744
14,0.5369767546653748
15,0.5772430896759033
16,0.4528140425682068
17,0.4471864700317383
18,0.6080068945884705
19,0.6684600114822388
20,0.5058491230010986
21,0.5690068602561951
22,0.4617321789264679
23,0.5864060521125793
24,0.535026490688324
25,0.4624667167663574
26,0.40600886940956116
27,0.664850115776062
28,0.4754199683666229
29,0.5994943380355835
30,0.6996572613716125
31,0.25920021533966064
32,0.3803806006908417
33,0.5123721361160278
34,0.382652223110199
35,0.49048808217048645
36,0.5246508121490479
37,0.9960691928863525
38,0.4338250160217285
39,0.8259820938110352
40,0.5415825247764587
41,0.6158837676048279
42,0.34040117263793945
43,0.4268139600753784
44,0.5516801476478577
45,0.4012092351913452
46,0.5421308875083923
47,0.32985636591911316
48,0.648242175579071
49,0.40584662556648254
50,0.4660642147064209
51,0.27565276622772217
52,0.3092380464076996
53,0.6701088547706604
54,0.710652768611908
55,0.6148337125778198
56,0.5120691657066345
57,0.4855693280696869
58,0.46409738063812256
59,0.5059687495231628
60,0.34230244159698486
61,0.5082866549491882
62,0.5523746013641357
63,0.6170098185539246
64,0.5611945390701294
65,0.5402944684028625
66,0.5177471041679382
67,0.6497541069984436
68,0.8946376442909241
69,0.2963680028915405
70,0.5245355367660522
71,0.5500155687332153
72,0.2688547372817993
73,0.42466288805007935
74,0.5394518971443176
75,0.4368606507778168
76,0.38227760791778564
77,0.8143612742424011
78,0.4539947509765625
79,0.4313340187072754
80,0.3932734429836273
81,0.4909844994544983
82,0.3756604790687561
83,0.3830934762954712
84,0.4050278067588806
85,0.635223925113678
86,0.3341611921787262
87,0.5569010376930237
88,0.23874187469482422
89,0.3471687436103821
90,0.5556325316429138
91,0.4560396671295166
92,0.18401363492012024
93,0.7200711965560913
94,0.5091918706893921
95,0.4056116044521332
96,0.42668819427490234
97,0.6761838793754578
98,0.32471078634262085
99,0.4116249084472656
100,0.35463398694992065
101,0.484822154045105
102,0.5866690278053284
103,0.5972398519515991
104,0.5859373211860657
105,0.8622400164604187
106,0.7723230123519897
107,0.3784369230270386
108,0.4234723746776581
109,0.41123518347740173
110,0.6401663422584534
111,0.44960102438926697
112,0.5581809878349304
113,0.49453431367874146
114,0.5039920210838318
115,0.5138499140739441
116,0.3616473376750946
117,0.31454429030418396
118,0.4948428273200989
119,0.624553382396698
120,0.4983050227165222
121,0.352446585893631
122,0.2688658535480499
123,0.5500504970550537
124,0.43156322836875916
125,0.7116590738296509
126,0.48943379521369934
127,0.5116820931434631
128,0.5720363259315491
129,0.46947404742240906
130,0.31912678480148315
131,0.42757537961006165
132,0.4162408709526062
133,0.3877386450767517
134,0.3786521553993225
135,0.6265429854393005
136,0.5358583331108093
137,0.7205561995506287
138,0.4945625066757202
139,0.5271552205085754
140,0.32657989859580994
141,0.35093778371810913
142,0.5310516953468323
143,0.3445475697517395
144,0.5886636972427368
145,0.3523751497268677
146,0.34417808055877686
147,0.7703095078468323
148,0.6418296694755554
149,0.7888439297676086
150,0.5176246762275696
151,0.43604031205177307
152,0.48048272728919983
153,0.39880675077438354
154,0.5961052179336548
155,0.3651330769062042
156,0.4420807957649231
157,0.46179506182670593
158,0.5865564942359924
159,0.5184339284896851
160,0.4223814010620117
161,0.6356162428855896
162,0.6042051315307617
163,0.4425453543663025
164,0.2791939675807953
165,0.5849589109420776
166,0.23153360188007355
167,0.29302674531936646
168,0.36765700578689575
169,0.5603083968162537
170,0.6857177019119263
171,0.42786291241645813
172,0.3716610372066498
173,0.5768729448318481
174,0.5020427107810974
175,0.7248727679252625
176,0.48252350091934204
177,0.49500271677970886
178,0.5072290897369385
179,0.4312047064304352
180,0.35700690746307373
181,0.5060001015663147
182,0.328014612197876
183,0.44289252161979675
184,0.5742384195327759
185,0.43197154998779297
186,0.5141189098358154
187,0.36214110255241394
188,0.25719118118286133
189,0.3335326910018921
190,0.41255760192871094
191,0.6124240756034851
192,0.3593108355998993
193,0.5338757634162903
194,0.364367812871933
195,0.2886139452457428
196,0.4070534110069275
197,0.5197658538818359
198,0.533892810344696
199,0.5004928708076477
200,0.4353232681751251
201,0.5560761094093323
202,0.5856890082359314
203,0.4429062008857727
204,0.4422021508216858
205,0.530957043170929
206,0.7693313360214233
207,0.32206299901008606
208,0.4055114984512329
209,0.5886697769165039
210,0.2909291684627533
211,0.46825429797172546
212,0.3944546580314636
213,0.5163546800613403
214,0.5979938507080078
215,0.5177851915359497
216,0.32157284021377563
217,0.5593193173408508
218,0.2957387864589691
219,0.4213009178638458
220,0.4368588328361511
221,0.4805137515068054
222,0.4099506735801697
223,0.4584689140319824
