step,value
1,0.8373595476150513
2,0.8128540515899658
3,0.6492457389831543
4,0.6937995553016663
5,0.7198733687400818
6,0.7232186198234558
7,0.7888892889022827
8,0.8337516784667969
9,0.7057722210884094
10,0.6443225145339966
11,0.6925626993179321
12,0.77049720287323
13,0.6796035170555115
14,0.5187152624130249
15,0.7223343849182129
16,0.5780525207519531
17,0.5400018692016602
18,0.6337382793426514
19,0.6559229493141174
20,0.5435599088668823
21,0.5674070715904236
22,0.6036587953567505
23,0.4737207889556885
24,0.6944147944450378
25,0.5499499440193176
26,0.5149880051612854
27,0.6806463599205017
28,0.4276212155818939
29,0.4897207021713257
30,0.6236535310745239
31,0.5652913451194763
32,0.4796992242336273
33,0.6603761911392212
34,0.6199945211410522
35,0.5367221236228943
36,0.5439453125
37,0.5319271087646484
38,0.42271506786346436
39,0.4884053170681
40,0.6853795051574707
41,0.393487811088562
42,0.6587058901786804
43,0.38833028078079224
44,0.5188286900520325
45,0.46704086661338806
46,0.5933324694633484
47,0.5137345790863037
48,0.6245700120925903
49,0.46381068229675293
50,0.7096484899520874
51,0.43472084403038025
52,0.6677616834640503
53,0.5373663306236267
54,0.44681811332702637
55,0.5817252397537231
56,0.6219730973243713
57,0.4588654935359955
58,0.4149543046951294
59,0.2947603762149811
60,0.4432601034641266
61,0.5613622665405273
62,0.48623740673065186
63,0.292888343334198
64,0.3606661558151245
65,0.29058337211608887
66,0.3508038818836212
67,0.5096791386604309
68,0.4468311667442322
69,0.3094906806945801
70,0.6447783708572388
71,0.5101137757301331
72,0.7149666547775269
73,0.675995409488678
74,0.4553266167640686
75,0.6696094274520874
76,0.4914855659008026
77,0.6560149788856506
78,0.5099324584007263
79,0.5538217425346375
80,0.7531696557998657
81,0.2920222878456116
82,0.6129804253578186
83,0.522496223449707
84,0.44193345308303833
85,0.6934988498687744
86,0.37041527032852173
87,0.2064615935087204
88,0.4140627980232239
89,0.7617350816726685
90,0.5273783802986145
91,0.5427017211914062
92,0.44456613063812256
93,0.4691111743450165
94,0.4383220970630646
95,0.5935399532318115
96,0.4495639503002167
97,0.437950074672699
98,0.48340585827827454
99,0.2999700605869293
100,0.32156267762184143
101,0.3311767578125
102,0.43543776869773865
103,0.24208253622055054
104,0.5108145475387573
105,0.5924684405326843
106,0.4302203357219696
107,0.6009325385093689
108,0.6176156997680664
109,0.2878505289554596
110,0.382983535528183
111,0.5583147406578064
112,0.6198189854621887
113,0.37256020307540894
114,0.396917462348938
115,0.6323221921920776
116,0.28577014803886414
117,0.613392174243927
118,0.5329413414001465
119,0.5766478776931763
120,0.507719099521637
121,0.7427266836166382
122,0.5686978101730347
123,0.24042129516601562
124,0.49449771642684937
125,0.2295873910188675
126,0.38889870047569275
127,0.5384687781333923
128,0.40240541100502014
129,0.683976948261261
130,0.4550498127937317
131,0.2543114721775055
132,0.39654314517974854
133,0.5166499614715576
134,0.45717355608940125
135,0.48816999793052673
136,0.4057070016860962
137,0.39401188492774963
138,0.6247850060462952
139,0.5917401313781738
140,0.9793856739997864
141,0.41013750433921814
142,0.4743637144565582
143,0.5071671605110168
144,0.3232264220714569
145,0.6442312002182007
146,0.5065190196037292
147,0.47175949811935425
148,0.5582483410835266
149,0.5414524674415588
150,0.42407235503196716
151,0.5048359036445618
152,0.2812998294830322
153,0.3972620368003845
154,0.3550254702568054
155,0.3643322288990021
156,0.5312307476997375
157,0.505410373210907
158,0.30352693796157837
159,0.4183109402656555
160,0.3695208430290222
161,0.5104902386665344
162,0.5043604373931885
163,0.46564027667045593
164,0.49668315052986145
165,0.40213337540626526
166,0.7598918080329895
167,0.35275882482528687
168,0.4121083617210388
169,0.3956536650657654
170,0.4262274205684662
171,0.5244355201721191
172,0.33555543422698975
173,0.7175646424293518
174,0.4670898914337158
175,0.9335431456565857
176,0.5421068072319031
177,0.5395833849906921
178,0.3900575637817383
179,0.35495725274086
180,0.2696709632873535
181,0.505810558795929
182,0.49115514755249023
183,0.6215227842330933
184,0.5874384641647339
185,0.34443017840385437
186,0.6258655786514282
187,0.4775454103946686
188,0.32710516452789307
189,0.42751073837280273
190,0.5070598721504211
191,0.3125532269477844
192,0.39256227016448975
193,0.4880100190639496
194,0.45894694328308105
195,0.21812066435813904
196,0.6307342648506165
197,0.5086202025413513
198,0.6921408176422119
199,0.4862469732761383
200,0.534095823764801
201,0.42973044514656067
202,0.3562277853488922
203,0.5494140386581421
204,0.4287099838256836
205,0.3214590549468994
206,0.44982245564460754
207,0.49225494265556335
208,0.4530782401561737
209,0.2853924036026001
210,0.40332451462745667
211,0.5629394054412842
212,0.3986826241016388
213,0.31166452169418335
214,0.3813613951206207
215,0.7072720527648926
216,0.500554621219635
217,0.43990862369537354
218,0.6937008500099182
219,0.3306066691875458
220,0.45090368390083313
221,0.6353045701980591
222,0.5817053318023682
223,0.3267231583595276
224,0.45411568880081177
225,0.384319931268692
226,0.46272656321525574
227,0.31977927684783936
228,0.4453715980052948
229,0.44222724437713623
230,0.4747956097126007
231,0.33056285977363586
232,0.3493635058403015
233,0.44992735981941223
234,0.45520591735839844
235,0.46783310174942017
236,0.4764620065689087
237,0.6347478032112122
238,0.44095245003700256
239,0.3900419771671295
240,0.5065925121307373
241,0.6629790663719177
242,0.5520283579826355
243,0.38677120208740234
244,0.40385299921035767
245,0.2892409563064575
246,0.3733603358268738
247,0.5049486756324768
248,0.6903083324432373
249,0.4094099700450897
250,0.3129361569881439
251,0.36339500546455383
252,0.6468908786773682
253,0.6812089085578918
254,0.577447772026062
255,0.42567646503448486
256,0.32797732949256897
257,0.3890817165374756
258,0.45967575907707214
259,0.3074553608894348
260,0.27683892846107483
261,0.5037882924079895
262,0.33668234944343567
263,0.4101816415786743
264,0.3585551083087921
265,0.5720438361167908
266,0.4886704981327057
267,0.8400202989578247
268,0.548828125
269,0.43984389305114746
270,0.4553512930870056
271,0.7027061581611633
272,0.590691089630127
273,0.3354822099208832
274,0.40309712290763855
275,0.6171135306358337
276,0.29672086238861084
277,0.5161087512969971
278,0.39387717843055725
279,0.4066803455352783
280,0.27870139479637146
281,0.5764992237091064
282,0.42733630537986755
283,0.3104701042175293
284,0.3593149483203888
285,0.30996212363243103
286,0.5848337411880493
287,0.3916919231414795
288,0.4778096675872803
289,0.4831514358520508
290,0.4394247531890869
291,0.5142954587936401
292,0.4279506206512451
293,0.3688831031322479
294,0.5672236084938049
295,0.5876977443695068
296,0.450998991727829
297,0.386819064617157
298,0.4530356526374817
299,0.28349268436431885
300,0.48186975717544556
301,0.36057546734809875
302,0.41994374990463257
303,0.5625154972076416
304,0.4998700022697449
305,0.4200427234172821
306,0.374284952878952
307,0.28235262632369995
308,0.35951748490333557
309,0.4589279890060425
310,0.44814956188201904
311,0.6148139238357544
312,0.40303313732147217
313,0.6619845032691956
314,0.5357176065444946
315,0.3640715777873993
316,0.4106815457344055
317,0.4754704535007477
318,0.2530915141105652
319,0.499975323677063
320,0.6340591311454773
321,0.4603772461414337
322,0.7439243197441101
323,0.3966924548149109
324,0.47125518321990967
325,0.3852660655975342
326,0.21962280571460724
327,0.32265397906303406
328,0.5471310615539551
329,0.4332617521286011
330,0.731709897518158
331,0.4299220144748688
332,0.3015259802341461
333,0.4371362626552582
334,0.4494044780731201
335,0.42060163617134094
336,0.28886929154396057
337,0.7084289193153381
338,0.5128089189529419
339,0.47694769501686096
340,0.45188769698143005
341,0.4031980335712433
342,0.3644424378871918
343,0.29845690727233887
344,0.3674633502960205
345,0.4521794021129608
346,0.5398387312889099
347,0.34703874588012695
348,0.4238489270210266
349,0.38634195923805237
350,0.27013519406318665
351,0.6044865846633911
352,0.5048075318336487
353,0.39350301027297974
354,0.6768041849136353
355,0.2931843400001526
356,0.28543946146965027
357,0.5641297101974487
358,0.477211594581604
359,0.3128432333469391
360,0.6110689043998718
361,0.580034077167511
362,0.3337407112121582
363,0.5192786455154419
364,0.48960208892822266
365,0.24643787741661072
366,0.35955023765563965
367,0.3881492614746094
368,0.32912686467170715
369,0.30154865980148315
370,0.22519917786121368
371,0.47816988825798035
372,0.33413657546043396
373,0.8073235750198364
374,0.3518139123916626
375,0.588563859462738
376,0.4131620526313782
377,0.4714014232158661
