step,value
1,0.6933549642562866
2,0.744207501411438
3,0.728678286075592
4,0.6977741718292236
5,0.6522760391235352
6,0.6602513790130615
7,0.6373799443244934
8,0.6491492986679077
9,0.6768394112586975
10,0.7143962979316711
11,0.5971887111663818
12,0.6175707578659058
13,0.549670398235321
14,0.5160755515098572
15,0.47990188002586365
16,0.5409069061279297
17,0.5814539194107056
18,0.4674929082393646
19,0.3829163610935211
20,0.49959129095077515
21,0.5802760124206543
22,0.48969796299934387
23,0.48656824231147766
24,0.6602372527122498
25,0.4727593660354614
26,0.5229904651641846
27,0.6786565780639648
28,0.5325483083724976
29,0.35934141278266907
30,0.38156557083129883
31,0.4008505344390869
32,0.45718055963516235
33,0.45392468571662903
34,0.3860335648059845
35,0.40745866298675537
36,0.3537554442882538
37,0.5042510032653809
38,0.3197471797466278
39,0.5915005803108215
40,0.5162625908851624
41,0.5649538040161133
42,0.26119381189346313
43,0.34648260474205017
44,0.5047489404678345
45,0.6697768568992615
46,0.39204201102256775
47,0.534745991230011
48,0.5111250877380371
49,0.24403390288352966
50,0.4926982820034027
51,0.5549458265304565
52,0.2792358994483948
53,0.27712658047676086
54,0.49175694584846497
55,0.4967770576477051
56,0.3141610324382782
57,0.43085527420043945
58,0.34726718068122864
59,1.006528615951538
60,0.5495939254760742
61,0.6306750774383545
62,0.46902820467948914
63,0.32392194867134094
64,0.5202566385269165
65,0.5539430379867554
66,0.48327481746673584
67,0.5004011392593384
68,0.5266889929771423
69,0.3133244216442108
70,0.4253544211387634
71,0.47563591599464417
72,0.24294832348823547
73,0.2822612524032593
74,0.6741111874580383
75,0.47286784648895264
76,0.45448175072669983
77,0.5138390064239502
78,0.6186977624893188
79,0.4821789562702179
80,0.4512444734573364
81,0.4596855938434601
82,0.3927544057369232
83,0.3464295566082001
84,0.24595756828784943
85,0.2602352201938629
86,0.42410457134246826
87,0.38843977451324463
88,0.3878990113735199
89,0.4744252860546112
90,0.4691410958766937
91,0.3737342655658722
92,0.5581561326980591
93,0.4339516758918762
94,0.5561648607254028
95,0.5157731771469116
96,0.6142358183860779
97,0.5422224402427673
98,0.5298139452934265
99,0.5194782018661499
100,0.5894653797149658
101,0.40461331605911255
102,0.4052731692790985
103,0.5730765461921692
104,0.2533564865589142
105,0.5521863102912903
106,0.3523480296134949
107,0.6945082545280457
108,0.5197111368179321
109,0.36349302530288696
110,0.3666260242462158
111,0.5726636052131653
112,0.4321703612804413
113,0.4547598361968994
114,0.5408192276954651
115,0.4891955852508545
116,0.39367568492889404
