step,value
548,0.41426557302474976
549,0.319318562746048
550,0.4915587306022644
551,0.32047364115715027
552,0.4591689109802246
553,0.3740865886211395
554,0.3809209167957306
555,0.6112383604049683
556,0.3846650719642639
557,0.49497324228286743
558,0.3974430561065674
559,0.34491264820098877
560,0.41131022572517395
561,0.39830535650253296
562,0.425270140171051
563,0.5534100532531738
564,0.587631344795227
565,0.45854032039642334
566,0.44039663672447205
567,0.40260887145996094
568,0.32498401403427124
569,0.34128400683403015
570,0.42952466011047363
571,0.4998547434806824
572,0.38082608580589294
573,0.445906400680542
574,0.46442919969558716
575,0.4377906322479248
576,0.35980385541915894
577,0.31854891777038574
578,0.5177637338638306
579,0.4891977906227112
580,0.5374072194099426
581,0.5673125982284546
582,0.4888613820075989
583,0.40027642250061035
584,0.5115092992782593
585,0.42472749948501587
586,0.440558522939682
587,0.5315598249435425
588,0.30400195717811584
589,0.44776618480682373
590,0.5336374044418335
591,0.5646417140960693
592,0.40130600333213806
593,0.43147894740104675
594,0.4456980526447296
595,0.3296572268009186
596,0.5472140908241272
597,0.3915710747241974
598,0.34979474544525146
599,0.49252426624298096
600,0.5921164155006409
601,0.4459523558616638
602,0.3982751965522766
603,0.48611223697662354
604,0.4873667359352112
605,0.33774399757385254
606,0.4121907651424408
607,0.36435753107070923
608,0.4212416708469391
609,0.3756231963634491
610,0.45639413595199585
611,0.3852406144142151
612,0.5553359389305115
613,0.36097586154937744
614,0.4625852108001709
615,0.4150429964065552
616,0.27403882145881653
617,0.4121697247028351
618,0.44966867566108704
619,0.4851064383983612
620,0.41821926832199097
621,0.3249090611934662
622,0.3740907907485962
623,0.3932637572288513
624,0.45858702063560486
625,0.405457079410553
626,0.4454684853553772
627,0.32783806324005127
628,0.31444263458251953
629,0.305421382188797
630,0.39347177743911743
631,0.6051086783409119
632,0.5459590554237366
633,0.3507806360721588
634,0.3830348253250122
635,0.4321114420890808
636,0.4475700855255127
637,0.3029610216617584
638,0.6075570583343506
639,0.4703986942768097
640,0.3840551972389221
641,0.46167105436325073
642,0.4895086884498596
643,0.45296788215637207
644,0.4821471571922302
645,0.5849598050117493
646,0.36318838596343994
647,0.3790279030799866
648,0.43628355860710144
649,0.4057536721229553
650,0.5851984024047852
651,0.44999802112579346
652,0.4358384609222412
653,0.417644202709198
654,0.47387832403182983
655,0.3481254279613495
656,0.4559400677680969
657,0.4237903654575348
658,0.3314008116722107
659,0.31718674302101135
660,0.4697878360748291
661,0.32500821352005005
662,0.3807106614112854
663,0.3151458203792572
664,0.33154141902923584
665,0.43930721282958984
666,0.319419801235199
667,0.3130337595939636
668,0.34727275371551514
669,0.4096698760986328
670,0.2814043164253235
671,0.5276196599006653
672,0.4492490291595459
673,0.22273534536361694
674,0.39959630370140076
675,0.35148167610168457
676,0.5454203486442566
677,0.4960383474826813
678,0.2877318859100342
679,0.5595294237136841
680,0.5025745630264282
681,0.649665355682373
682,0.3372645974159241
683,0.3966621458530426
684,0.3548085391521454
685,0.5244203805923462
686,0.5606892108917236
687,0.3576531410217285
688,0.5223975777626038
689,0.3860803246498108
690,0.33765435218811035
691,0.4416370093822479
692,0.343716025352478
693,0.3005795180797577
694,0.5073933601379395
695,0.32645830512046814
696,0.4919782280921936
697,0.3418603539466858
698,0.37996774911880493
699,0.3310753405094147
700,0.2874045670032501
701,0.39981555938720703
702,0.361182302236557
703,0.4052731394767761
704,0.3678022623062134
705,0.5174437165260315
706,0.34530511498451233
707,0.3512285649776459
708,0.3101370334625244
709,0.39289626479148865
710,0.3771347105503082
711,0.43247976899147034
712,0.5542274713516235
713,0.41458162665367126
714,0.34244662523269653
715,0.2987905740737915
716,0.4502163231372833
717,0.3733823895454407
718,0.48400893807411194
719,0.3023788630962372
720,0.3544120192527771
721,0.3515239953994751
722,0.37996378540992737
723,0.39424461126327515
724,0.5033766031265259
725,0.38360661268234253
726,0.30599743127822876
727,0.2297743707895279
728,0.618498682975769
729,0.28208979964256287
730,0.243430957198143
731,0.39199313521385193
732,0.5857796669006348
733,0.3259947896003723
734,0.6294537782669067
735,0.24500598013401031
736,0.33632561564445496
737,0.27786868810653687
738,0.39651528000831604
739,0.34106919169425964
740,0.23417255282402039
741,0.3610856533050537
742,0.2404165118932724
743,0.3073917031288147
744,0.37162473797798157
745,0.5227645039558411
746,0.2733406722545624
747,0.39185962080955505
748,0.33276164531707764
749,0.3683503568172455
750,0.22077129781246185
751,0.4754498302936554
752,0.2736401855945587
753,0.42522692680358887
754,0.4283560812473297
755,0.2957712411880493
756,0.2327149659395218
757,0.3571983873844147
758,0.47507697343826294
759,0.47950097918510437
760,0.2515657842159271
761,0.3506975471973419
762,0.3919101059436798
763,0.4018348753452301
764,0.467099666595459
765,0.30501893162727356
766,0.30923980474472046
767,0.3220077455043793
768,0.3926940858364105
769,0.3504260182380676
770,0.48910102248191833
771,0.5331651568412781
772,0.4165428876876831
773,0.3568571209907532
774,0.40212416648864746
775,0.40379735827445984
776,0.43422335386276245
777,0.25153571367263794
778,0.2803615927696228
779,0.3841133117675781
780,0.30517348647117615
781,0.3240944743156433
782,0.4268651604652405
783,0.2464706152677536
784,0.25304508209228516
785,0.5510945916175842
786,0.23991301655769348
787,0.25175315141677856
788,0.3889552354812622
789,0.4911118149757385
790,0.28002339601516724
791,0.268586665391922
792,0.27786895632743835
793,0.23352329432964325
794,0.2139735072851181
795,0.4395977556705475
796,0.2921769320964813
797,0.29599881172180176
798,0.23115436732769012
799,0.4030914306640625
800,0.3064868450164795
801,0.35623055696487427
802,0.381336510181427
803,0.3162729740142822
804,0.5591211915016174
805,0.38282114267349243
806,0.20562352240085602
807,0.39398375153541565
808,0.23850798606872559
809,0.35782477259635925
810,0.45069068670272827
811,0.5854256749153137
812,0.5152820348739624
813,0.2026570439338684
814,0.2946501672267914
815,0.3232074975967407
816,0.4393763840198517
817,0.28718385100364685
818,0.3203677833080292
819,0.4326212704181671
820,0.4638536870479584
821,0.3423152267932892
822,0.30161550641059875
823,0.34861859679222107
824,0.3428693115711212
825,0.3023342192173004
826,0.46807393431663513
827,0.6037221550941467
828,0.3711426556110382
829,0.3161543309688568
830,0.2759270668029785
831,0.23537500202655792
832,0.2884676456451416
833,0.35718968510627747
834,0.29812005162239075
835,0.31520721316337585
836,0.3220179080963135
837,0.2360123097896576
838,0.3857843577861786
839,0.21954651176929474
840,0.49863776564598083
841,0.27342280745506287
842,0.13225385546684265
843,0.4355260133743286
844,0.29664313793182373
845,0.39020469784736633
846,0.525206983089447
847,0.42275115847587585
848,0.35047513246536255
849,0.23632270097732544
850,0.3595825433731079
851,0.3514249622821808
852,0.2600375711917877
853,0.33264583349227905
854,0.34159982204437256
855,0.2984223961830139
856,0.29624006152153015
857,0.37580379843711853
858,0.4555865526199341
859,0.23005999624729156
860,0.23466092348098755
861,0.36107364296913147
862,0.3061041831970215
863,0.40317502617836
864,0.26237770915031433
865,0.32521381974220276
866,0.29373908042907715
867,0.3527890741825104
868,0.16106976568698883
869,0.3312232792377472
870,0.36629563570022583
871,0.22125335037708282
872,0.3199361264705658
873,0.23218825459480286
874,0.2888794541358948
875,0.30420857667922974
876,0.33678507804870605
877,0.4417114853858948
878,0.3336099684238434
879,0.27520063519477844
880,0.20519068837165833
881,0.4376744031906128
882,0.38683104515075684
883,0.3605716824531555
884,0.38489410281181335
885,0.23263972997665405
886,0.3170282542705536
887,0.5619188547134399
888,0.23138773441314697
889,0.32514163851737976
890,0.2136678397655487
891,0.2589728832244873
892,0.41637128591537476
893,0.26098352670669556
894,0.22502519190311432
895,0.2567732334136963
896,0.2055535763502121
897,0.38819488883018494
898,0.18434390425682068
899,0.25101131200790405
900,0.2560652196407318
