data/cropped_nifti/00045_ct.nii.gz	-1023.0000610351562	1289.0000604949892
data/cropped_nifti/00078_ct.nii.gz	-1024.000015258789	1389.0000299550593
data/cropped_nifti/00275_ct.nii.gz	-1023.9999694824219	1571.9999688789248
data/cropped_nifti/00410_ct.nii.gz	-1024.000015258789	1486.0000146739185
data/cropped_nifti/00460_ct.nii.gz	-1021.0000152587891	1456.0000299401581
data/cropped_nifti/00525_ct.nii.gz	-1023.9999389648438	1542.9999536275864
data/cropped_nifti/00537_ct.nii.gz	-1018.0000152587891	1396.0000146962702
data/cropped_nifti/00595_ct.nii.gz	-1024.0000305175781	1565.000014655292
data/cropped_nifti/00623_ct.nii.gz	-1012.9999771118164	1213.999976594001
data/cropped_nifti/00635_ct.nii.gz	-1024.0	2465.9999686703086
data/cropped_nifti/00652_ct.nii.gz	-1024.000015258789	1502.0000146701932
data/cropped_nifti/00827_ct.nii.gz	-1024.0000457763672	1226.0000452511013
data/cropped_nifti/00854_ct.nii.gz	-1024.0000457763672	1321.0000604875386
data/cropped_nifti/00871_ct.nii.gz	-1024.0	3071.0000143051147
data/cropped_nifti/00880_ct.nii.gz	-1024.0	2382.0000297240913
data/cropped_nifti/00881_ct.nii.gz	-1023.9999847412109	1408.9999994337559
data/cropped_nifti/01017_ct.nii.gz	-1024.0	1487.9999994151294
data/cropped_nifti/01035_ct.nii.gz	-1024.0	2225.999968726188
data/cropped_nifti/01133_ct.nii.gz	-1024.0000305175781	1725.0000146180391
data/cropped_nifti/01153_ct.nii.gz	-999.0000305175781	1845.0000298544765
data/cropped_nifti/01237_ct.nii.gz	-1024.0	2684.000060170889
data/cropped_nifti/01281_ct.nii.gz	-1024.000015258789	1373.0000299587846
data/cropped_nifti/01355_ct.nii.gz	-1024.0	1808.9999840818346
data/cropped_nifti/01369_ct.nii.gz	-1023.9999389648438	2547.9999991692603
data/cropped_nifti/01550_ct.nii.gz	-1024.0	2879.0000143498182
data/cropped_nifti/01561_ct.nii.gz	-1024.0000457763672	1338.0000452250242
data/cropped_nifti/01583_ct.nii.gz	-1023.9999771118164	1218.9999765902758
data/cropped_nifti/01612_ct.nii.gz	-1024.0000610351562	2651.0000144019723
data/cropped_nifti/01626_ct.nii.gz	-1024.0000610351562	1673.0000451467931
data/cropped_nifti/01713_ct.nii.gz	-1024.0000305175781	1788.000029861927
data/cropped_nifti/01744_ct.nii.gz	-1024.0	3071.0000143051147
data/cropped_nifti/01804_ct.nii.gz	-1017.9999694824219	1449.9999689087272
data/cropped_nifti/01840_ct.nii.gz	-1023.9999542236328	1396.999968919903
data/cropped_nifti/01947_ct.nii.gz	-1024.0	3071.0000143051147
data/cropped_nifti/02012_ct.nii.gz	-1024.0000457763672	1338.0000452250242
data/cropped_nifti/02206_ct.nii.gz	-1024.0	1391.9999994374812
data/cropped_nifti/02277_ct.nii.gz	-1024.000015258789	1501.0000299289823
data/cropped_nifti/02311_ct.nii.gz	-1023.9999389648438	2707.9999991320074
data/cropped_nifti/02521_ct.nii.gz	-992.0	2524.0000602155924
data/cropped_nifti/02523_ct.nii.gz	-1024.0	1648.9999841190875
data/cropped_nifti/02544_ct.nii.gz	-1023.9999694824219	1698.9999841079116
data/cropped_nifti/02600_ct.nii.gz	-1019.9999847412109	1269.9999842084944
data/cropped_nifti/02798_ct.nii.gz	-1024.0000610351562	2297.000045001507
data/cropped_nifti/02915_ct.nii.gz	-1024.0	3070.000029563904
data/cropped_nifti/03124_ct.nii.gz	-1024.000015258789	1406.000014692545
data/cropped_nifti/03298_ct.nii.gz	-1024.000015258789	1438.0000146850944
data/cropped_nifti/03390_ct.nii.gz	-1024.000015258789	1437.0000299438834
data/cropped_nifti/03536_ct.nii.gz	-1023.9999694824219	1491.9999688975513
data/cropped_nifti/03567_ct.nii.gz	-1024.0	1647.0000146366656
data/cropped_nifti/03814_ct.nii.gz	-1023.9999694824219	1619.999968867749
data/cropped_nifti/03834_ct.nii.gz	-1023.9999389648438	1670.999953597784
data/cropped_nifti/03851_ct.nii.gz	-1024.0	2988.0000601001084
data/cropped_nifti/03866_ct.nii.gz	-1023.9999389648438	1637.9999688640237
data/cropped_nifti/03894_ct.nii.gz	-1023.9999542236328	1221.9999537020922
data/cropped_nifti/03943_ct.nii.gz	-1023.9999542236328	1253.9999536946416
data/cropped_nifti/03955_ct.nii.gz	-1023.9999389648438	2195.9999992512167
data/cropped_nifti/03968_ct.nii.gz	-1024.0000610351562	1592.0000604242086
data/cropped_nifti/04058_ct.nii.gz	-1024.0000305175781	1644.0000298954546
data/cropped_nifti/04212_ct.nii.gz	-1024.0000381469727	1259.0000376142561
data/cropped_nifti/04406_ct.nii.gz	-1024.0	2368.9999839514494
data/cropped_nifti/04440_ct.nii.gz	-1024.0	2877.0000448673964
data/cropped_nifti/04447_ct.nii.gz	-1023.9999542236328	1333.9999536760151
data/cropped_nifti/04470_ct.nii.gz	-1024.0	2222.000029761344
data/cropped_nifti/04696_ct.nii.gz	-1024.0000305175781	1642.0000604130328
data/cropped_nifti/04709_ct.nii.gz	-1023.9999694824219	1569.999999396503
data/cropped_nifti/04862_ct.nii.gz	-986.0000152587891	1092.0000147745013
data/cropped_nifti/05013_ct.nii.gz	-1024.0	1583.9999993927777
data/cropped_nifti/05133_ct.nii.gz	-1024.0	1599.0000146478415
data/cropped_nifti/05150_ct.nii.gz	-1024.0	3071.0000143051147
data/cropped_nifti/05228_ct.nii.gz	-1016.0	1319.0000147148967
data/cropped_nifti/05422_ct.nii.gz	-1024.0	3071.0000143051147
data/cropped_nifti/05477_ct.nii.gz	-1024.0	3071.0000143051147
data/cropped_nifti/05560_ct.nii.gz	-1024.0	1598.0000299066305
data/cropped_nifti/05588_ct.nii.gz	-1020.9999542236328	1288.999953687191
data/cropped_nifti/05602_ct.nii.gz	-1024.0	1215.9999994784594
data/cropped_nifti/05759_ct.nii.gz	-1024.0000610351562	1416.0000604651868
data/cropped_nifti/05978_ct.nii.gz	-1018.9999618530273	1177.9999613426626
data/cropped_nifti/06052_ct.nii.gz	-1024.0000305175781	1899.000045094639
data/cropped_nifti/06077_ct.nii.gz	-1024.0	1728.999984100461
data/cropped_nifti/06138_ct.nii.gz	-1023.9999389648438	2916.9999838247895
data/cropped_nifti/06196_ct.nii.gz	-992.9999542236328	1331.9999689422548
data/cropped_nifti/06202_ct.nii.gz	-1024.0	3071.0000143051147
data/cropped_nifti/06245_ct.nii.gz	-1024.0000305175781	1547.0000451765954
data/cropped_nifti/06275_ct.nii.gz	-1023.9999847412109	1488.9999994151294
data/cropped_nifti/06281_ct.nii.gz	-1024.0000610351562	1560.0000604316592
data/cropped_nifti/06363_ct.nii.gz	-1023.9999389648438	2278.999953456223
data/cropped_nifti/06506_ct.nii.gz	-1023.9999694824219	1604.9999536126852
data/cropped_nifti/06522_ct.nii.gz	-1023.9999694824219	1282.9999842047691
data/cropped_nifti/06523_ct.nii.gz	-1024.0	1599.0000146478415
data/cropped_nifti/06554_ct.nii.gz	-1024.0	2049.999968767166
data/cropped_nifti/06559_ct.nii.gz	-1024.0000305175781	2026.0000603236258
data/cropped_nifti/06608_ct.nii.gz	-1024.0000610351562	1432.0000604614615
data/cropped_nifti/06650_ct.nii.gz	-1024.0000610351562	2187.0000145100057
data/cropped_nifti/06739_ct.nii.gz	-1023.9999694824219	1668.999953597784
data/cropped_nifti/06827_ct.nii.gz	-1024.0	2942.000029593706
data/cropped_nifti/07038_ct.nii.gz	-1017.0000152587891	1380.0000299587846
data/cropped_nifti/07074_ct.nii.gz	-1024.000015258789	1437.0000299438834
data/cropped_nifti/07124_ct.nii.gz	-1024.0000305175781	1597.0000146478415
data/cropped_nifti/07153_ct.nii.gz	-1023.9999542236328	1364.9999689273536
data/cropped_nifti/07202_ct.nii.gz	-1024.0000610351562	1784.0000603795052
data/cropped_nifti/07231_ct.nii.gz	-1024.0000457763672	1529.0000604391098
data/cropped_nifti/07253_ct.nii.gz	-1024.0000457763672	1290.0000452362
